brand_key,display_name,chain,mall_id,mall_name,region
golden bowl dimsum express,GOLDEN BOWL DIMSUM EXPRESS,sm,sm-city-cebu,SM City Cebu,visayas
golden crest arts & frames,GOLDEN CREST ARTS & FRAMES,ayala,ayala-glorietta,Glorietta,metro-manila
golden haven,GOLDEN HAVEN,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
golden hills jewelry,GOLDEN HILLS JEWELRY,sm,sm-city-clark,SM City Clark,north-luzon
golden lady,GOLDEN LADY,sm,sm-megamall,SM Megamall,metro-manila
golden monkey,Golden Monkey,ortigas,greenhills,Greenhills,metro-manila
golden phoniex,Golden Phoniex,ortigas,greenhills,Greenhills,metro-manila
golden tri bloc,GOLDEN TRI- BLOC,xentro,ab-central,Ab Central,
goldilocks 0965 428 5821,Goldilocks 0965-428-5821,robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
goldilocks bakeshop inc sailor burger,"GOLDILOCKS BAKESHOP, INC. SAILOR BURGER",xentro,tanay-town-center,Tanay Town Center,
goldilocks mayandug cellphone and accessories,GOLDILOCKS MAYANDUG CELLPHONE AND ACCESSORIES,xentro,xentro-mall-lemery,XentroMall Lemery,
goldilocks mini gem exhibit,GOLDILOCKS MINI GEM EXHIBIT (5),xentro,montalban-town-center,Montalban Town Center,
goldmine,GOLDMINE,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
goldsight telecoms,GOLDSIGHT TELECOMS,sm,sm-city-clark,SM City Clark,north-luzon
gong cha 0906 175 3810,Gong Cha 0906-175-3810,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
gong cha 0938 438 0315,GONG CHA 0938-438-0315,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
golden catch,The Golden Catch,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
gold star,Gold Star,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
grail cleaning services,GRAIL CLEANING SERVICES,sm,the-podium,The Podium,metro-manila
gold n gems,Gold N Gems,ortigas,greenhills,Greenhills,metro-manila
go bento,Go Bento,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
go ginataan,GO GINATAAN,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
go gym,Go Gym,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
go hotels,Go Hotels,robinsons,robinsons-otis,Robinsons Otis,metro-manila
go mobile enterprise,Go Mobile Enterprise,waltermart,plaridel,WalterMart Plaridel,north-luzon
go pedal ph,Go Pedal Ph,megaworld,arcovia-city,Arcovia City,
goco optical royale fashion shop,Goco Optical ROYALE FASHION SHOP ( EBN FASHION ),xentro,xentro-mall-calapan,XentroMall Calapan,
godies trading,Godie's Trading,waltermart,gapan,WalterMart Gapan,north-luzon
gods gift printshoppe dunkin donuts,GOD'S GIFT PRINTSHOPPE DUNKIN DONUTS,xentro,montalban-town-center,Montalban Town Center,
gogo gadgets,Gogo Gadgets,ortigas,greenhills,Greenhills,metro-manila
gold accent jewelry by jrose,GOLD ACCENT JEWELRY BY JROSE,sm,sm-city-davao,SM City Davao,mindanao
gold and pearls,GOLD AND PEARLS,sm,sm-city-clark,SM City Clark,north-luzon
gold buyers,GOLD BUYERS,araneta,farmers-plaza,Farmers Plaza,metro-manila
gold lounge,Gold Lounge,ortigas,estancia,Estancia,metro-manila
gold mine,Gold Mine,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
gong cha open,Gong Cha (OPEN},robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
good barber,THE GOOD BARBER,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
good bread by el cielito hotels,GOOD BREAD BY EL CIELITO HOTELS,sm,sm-city-baguio,SM City Baguio,north-luzon
good farmer,THE GOOD FARMER,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
goto tendon,Goto Tendon,ortigas,greenhills,Greenhills,metro-manila
goto time,Goto Time,gmall,gmall-of-toril,GMall of Toril,mindanao
goto topps,GOTO TOPPS,ayala,ayala-marikina,Ayala Malls Marikina,metro-manila
goto zone,Goto Zone,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
gotsoul mnl,GotSoul MNL,megaworld,forbes-town,Forbes Town,
gotyme atm,Gotyme ATM,megaworld,uptown-mall,Uptown Mall,
gourmet frappe,Gourmet Frappe,gmall,gmall-of-tagum,GMall of Tagum,mindanao
gpc money changer,GPC MONEY CHANGER,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
grace mini mart,Grace Mini Mart,megaworld,california-garden-square,California Garden Square,
grace pharmacy,GRACE PHARMACY,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
gracious angeli travel & tours 9175061999,Gracious Angeli Travel & Tours 9175061999,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
gracious angeli travel tours,GRACIOUS ANGELI TRAVEL TOURS,sm,sm-city-baguio,SM City Baguio,north-luzon
graffitea milk tea house,GRAFFITEA MILK TEA HOUSE,xentro,xentro-mall-calapan,XentroMall Calapan,
graffiti bar,Graffiti Bar,megaworld,eastwood-city-walk,Eastwood City Walk,
grail,Grail,ortigas,greenhills,Greenhills,metro-manila
goto pilipinas,Goto Pilipinas,waltermart,muntinlupa,WalterMart Muntinlupa,metro-manila
goto lovers,Goto Lovers,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
goto king plus,GOTO KING PLUS,sm,sm-city-fairview,SM City Fairview,metro-manila
goodluck fengshui,Goodluck Fengshui,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
good kause,GOOD KAUSE,ayala,ayala-centrio,Centrio Mall,mindanao
good luck hotpot,Good Luck Hotpot,ortigas,greenhills,Greenhills,metro-manila
good noodle korean food mart,Good-Noodle Korean Food Mart,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,
good soles ph,GOOD SOLES PH,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
good steward,THE GOOD STEWARD,sm,sm-city-clark,SM City Clark,north-luzon
goodkause,GOODKAUSE,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
googoo sweet cake,Googoo Sweet Cake,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
goto de antonio,GOTO DE ANTONIO,sm,sm-city-cauayan,SM City Cauayan,north-luzon
gootopia,GOOTOPIA,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
gorgeous luxe nail spa,GORGEOUS LUXE NAIL SPA,sm,sm-city-fairview,SM City Fairview,metro-manila
gosalads,GOSALADS,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
got game,GOT GAME,sm,sm-jmall,SM J Mall,visayas
goto asia,GOTO ASIA,starmall,alabang,Starmall Alabang,metro-manila
goto believe,Goto Believe,megaworld,california-garden-square,California Garden Square,
gam ja friez,GAM JA FRIEZ,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
galvan cellphone accessories shop,GALVAN CELLPHONE ACCESSORIES SHOP,xentro,balagtas-town-center,Balagtas Town Center,
galo dental,Galo Dental,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
fivea,FIVEA,ayala,ayala-glorietta,Glorietta,metro-manila
fixed to fit,FIXED TO FIT,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
fixin zone,FIXIN ZONE,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
fixin zone gadget repair shop,FIXIN ZONE GADGET REPAIR SHOP,sm,sm-center-tuguegarao-downtown,SM Center Tuguegarao Downtown,north-luzon
fixst 9156326558,Fixst 9156326558,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
fjv cellphone accessories,FJV CELLPHONE ACCESSORIES,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
flash box,FLASH BOX,robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
flash connect,FLASH CONNECT,sm,sm-center-angono,SM Center Angono,metro-manila
flashy case,FLASHY CASE,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
flatwhite cafe,FLATWHITE CAFE,sm,sm-city-lipa,SM City Lipa,south-luzon
flavours of manila,Flavours of Manila,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
fleek eyebrow and beauty clinic,FLEEK EYEBROW AND BEAUTY CLINIC,sm,sm-megamall,SM Megamall,metro-manila
flerr,FLERR,sm,sm-city-davao,SM City Davao,mindanao
fleur de liz flower shop,Fleur De Liz Flower Shop,waltermart,antipolo,WalterMart Antipolo,metro-manila
flex zone,FLEX ZONE,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
flex zone opc,Flex Zone OPC,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
fix&free salon,FIX&FREE SALON,waltermart,naic,WalterMart Naic,south-luzon
fiuntime exhibit,FIUNTIME EXHIBIT,xentro,xentro-mall-roxas,XentroMall Roxas,
fino leatherware,FINO LEATHERWARE,ayala,ayala-glorietta,Glorietta,metro-manila
fitness factory,Fitness Factory,megaworld,mactan-newtown,Mactan Newtown,
fioretti jewellery,Fioretti Jewellery,ortigas,greenhills,Greenhills,metro-manila
fiorgelato,Fiorgelato,gmall,gmall-of-digos,GMall of Digos,mindanao
fire exit,Fire Exit,ortigas,estancia,Estancia,metro-manila
first family appliance,The First Family Appliance,gmall,gmall-of-tagum,GMall of Tagum,mindanao
first metro investment hub,FIRST METRO INVESTMENT HUB,ayala,ayala-abreeza,Abreeza,mindanao
first metro securities,FIRST METRO SECURITIES,ayala,ayala-abreeza,Abreeza,mindanao
first state rural bank inc,First State Rural Bank Inc.,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
fish & co modern shanghai,FISH & CO / MODERN SHANGHAI,ayala,ayala-up-town-center,U. P. Town Center,metro-manila
fisher dept store,Fisher Dept. Store,fishermall,malabon,Fisher Mall Malabon,metro-manila
fisher snacks 2,Fisher Snacks 2,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
fisher toy store,FISHER TOY STORE,fishermall,malabon,Fisher Mall Malabon,metro-manila
fishes seafood and wine,Fishes Seafood And Wine,filinvest,il-corso,IL Corso,visayas
fit white,Fit White,megaworld,festive-walk-parade,Festive Walk Parade,
fit x gym 0919 913 1031,Fit-X Gym 0919-913-1031,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
fitlab,FITLAB,fishermall,malabon,Fisher Mall Malabon,metro-manila
flexzone,FLEXZONE,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
flight 001,FLIGHT 001,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
flight 001 8470 5049,Flight 001 (02) 8470-5049,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
flip sole,Flip Sole,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
fns,FN's,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
focal sight by delos reyes optical,FOCAL SIGHT BY DELOS REYES OPTICAL,sm,sm-city-consolacion,SM City Consolacion,visayas
focal sight international,FOCAL SIGHT INTERNATIONAL,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
focus optical,Focus Optical,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
focus optical clinic,Focus Optical Clinic,waltermart,balayan,WalterMart Balayan,south-luzon
focus s,Focus.s,megaworld,eastwood-city-walk,Eastwood City Walk,
focuss,FOCUSS,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
fomo music lounge,FOMO MUSIC LOUNGE,sm,sm-city-butuan,SM City Butuan,mindanao
fon plus,Fon Plus,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
fone n rigs,Fone N’ Rigs,filinvest,festival-mall,Festival Mall,metro-manila
fone plus,Fone Plus,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
fone range,Fone Range,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
fone scoopz,FONE SCOOPZ,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
fone zone,FONE ZONE,sm,sm-city-cabanatuan,SM City Cabanatuan,north-luzon
fonebook,FONEBOOK,ayala,ayala-trinoma,Trinoma,metro-manila
fmf c idol cellphone accessories,FMF C IDOL CELLPHONE ACCESSORIES,xentro,balagtas-town-center,Balagtas Town Center,
flyweight,Flyweight,megaworld,forbes-town,Forbes Town,
fluffy floss cotton candy,FLUFFY FLOSS COTTON CANDY,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
florentinas kainan,Florentina's Kainan,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
flirt waxing lounge,FLIRT WAXING LOUNGE,sm,smdc-light-mall,SMDC Light Mall,smdc
flor accessories,FLOR ACCESSORIES,robinsons,robinsons-cagayan-de-oro,Robinsons Cagayan de Oro,mindanao
florabel,Florabel,ortigas,estancia,Estancia,metro-manila
floral emotions,FLORAL EMOTIONS,ayala,ayala-harbor-point,Harbor Point,north-luzon
florantes pasalubong,FLORANTE'S PASALUBONG,ayala,ayala-serin,Ayala Malls Serin,south-luzon
florazol rtw shop,Florazol RTW Shop,araneta,farmers-plaza,Farmers Plaza,metro-manila
florsheimnaturalizer,FLORSHEIMNATURALIZER,sm,sm-city-davao,SM City Davao,mindanao
fluffy floss,FLUFFY FLOSS,sm,sm-city-lipa,SM City Lipa,south-luzon
flower farm,FLOWER FARM,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
flower n vase,FLOWER N VASE,sm,sm-center-lemery,SM Center Lemery,south-luzon
flowerboy,FLOWERBOY,robinsons,opus,Opus Mall,metro-manila
flowers and beyond,Flowers and Beyond,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
flowers by rosalie,FLOWERS BY ROSALIE,xentro,montalban-town-center,Montalban Town Center,
flowerstoreph,FlowerStorePH,megaworld,newport-city,Newport City,
fiona jewelry,FIONA JEWELRY,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
finn cotton,FINN COTTON,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
fonehub,Fonehub,robinsons,galleria-south,Robinsons Galleria South,south-luzon
felt,FELT,sm,sm-megamall,SM Megamall,metro-manila
fema,Fema (Heal-ot Blind Massage),robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
femies cellphone,FEMIE'S CELLPHONE,xentro,mall-of-the-valley,Mall Of The Valley,
femies cp,FEMIES CP,xentro,xentro-mall-santiago,XentroMall Santiago,
fendi,FENDI,ayala,ayala-greenbelt,Greenbelt,metro-manila
ferinos bibingka,FERINOS BIBINGKA,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
fermin dental,Fermin Dental,megaworld,san-lorenzo-place-mall,San Lorenzo Place Mall,
fernandez associates law firm,FERNANDEZ ASSOCIATES LAW FIRM,sm,smdc-mplace-mall,SMDC Mplace Mall,smdc
fernandez optical,Fernandez Optical,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
ferragamo,FERRAGAMO,ayala,ayala-greenbelt,Greenbelt,metro-manila
ferretti,Ferretti,gmall,gmall-of-tagum,GMall of Tagum,mindanao
fertility & reproductive medicine center corp 0956 075 2117,Fertility & Reproductive Medicine Center Corp. 0956-075-2117,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
festive finds,Festive Finds,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
festive market by savemore,Festive Market By Savemore,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
festive walk cinemas,Festive Walk Cinemas,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
festive walk cinemas snackbar,Festive Walk Cinemas - Snackbar,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
fely js,Fely J's,megaworld,uptown-mall,Uptown Mall,
felicias retail pastry shop,FELICIAS RETAIL PASTRY SHOP,sm,sm-city-bacolod,SM City Bacolod,visayas
finix,FINIX,sm,the-podium,The Podium,metro-manila
fei fei by choi garden,Fei Fei By Choi Garden,megaworld,uptown-mall,Uptown Mall,
fatty kim,Fatty Kim,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
faure le page,FAURE LE PAGE,ayala,ayala-greenbelt,Greenbelt,metro-manila
favorite brew,Favorite Brew,filinvest,main-square,Main Square,south-luzon
faxcable,Faxcable,ortigas,greenhills,Greenhills,metro-manila
fc home center,FC HOME CENTER,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
fc home depot,FC HOME DEPOT,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
fcp sunrise travel tours,FCP SUNRISE TRAVEL TOURS,sm,sm-city-sto-tomas,SM City Sto. Tomas,south-luzon
fct autoshop & services,FCT AUTOSHOP & SERVICES,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
fda,FDA,starmall,alabang,Starmall Alabang,metro-manila
feast,The Feast,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
feast & fire,FEAST & FIRE,sm,sm-city-clark,SM City Clark,north-luzon
feb gadget repair shop,FEB GADGET REPAIR SHOP,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
federal express,Federal Express,filinvest,festival-mall,Festival Mall,metro-manila
feed people trading,FEED PEOPLE TRADING,ayala,ayala-market-market,Market! Market!,metro-manila
feelmore enterprises,FEELMORE ENTERPRISES,xentro,ab-central,Ab Central,
feta,Feta,megaworld,newport-city,Newport City,
fetish couture boutique,FETISH COUTURE BOUTIQUE,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
fg aesthetic centre,FG Aesthetic Centre,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
fiametas plants,FIAMETA'S PLANTS,ayala,ayala-market-market,Market! Market!,metro-manila
filbela,FILBELA,araneta,farmers-plaza,Farmers Plaza,metro-manila
fili,FILI,sm,sm-city-davao,SM City Davao,mindanao
filigree,Filigree,filinvest,festival-mall,Festival Mall,metro-manila
filinvest land inc,Filinvest Land Inc,filinvest,dumaguete,Filinvest Malls Dumaguete,visayas
filipinas pawnshop inc,Filipinas Pawnshop Inc.,waltermart,north-edsa,WalterMart North EDSA,metro-manila
filipino creazione,FILIPINO CREAZIONE,robinsons,robinsons-otis,Robinsons Otis,metro-manila
filippo,FILIPPO,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
fill it,Fill It,ortigas,estancia,Estancia,metro-manila
film,THE FILM,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
film beyond the photobooth,THE FILM BEYOND THE PHOTOBOOTH,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
filmat massage,FILMAT MASSAGE,xentro,sta-ana-public-market,Sta Ana Public Market,
finds a discount store,FINDS A DISCOUNT STORE,starmall,alabang,Starmall Alabang,metro-manila
fine art photographics,FINE ART PHOTOGRAPHICS,sm,sm-city-lucena,SM City Lucena,south-luzon
fine fancy,FINE FANCY,sm,sm-megamall,SM Megamall,metro-manila
finessa aesthetica,FINESSA AESTHETICA,sm,sm-city-sucat,SM City Sucat,metro-manila
filbars multiverse,Filbar's Multiverse,ortigas,greenhills,Greenhills,metro-manila
filarts gallery coffee shop,FILARTS GALLERY COFFEE SHOP,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
filarts gallery,FILARTS GALLERY,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
fiesta communities,FIESTA COMMUNITIES,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
fiasfud,FIASFUD,robinsons,opus,Opus Mall,metro-manila
fibrella service center,FIBRELLA SERVICE CENTER,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
fickle fingers internet cafe,FICKLE FINGERS INTERNET CAFÉ,xentro,montalban-town-center,Montalban Town Center,
fielas sticky bun cafe,FIELAS STICKY BUN CAFE,sm,sm-city-cauayan,SM City Cauayan,north-luzon
fiesta,FIESTA,sm,sm-city-iloilo,SM City Iloilo,visayas
fiesta bingo,Fiesta Bingo (OPEN),robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
fiesta inasal,FIESTA INASAL,sm,sm-city-roxas,SM City Roxas,visayas
fila the look,"FILA, THE LOOK",xentro,xentro-mall-cabagan,XentroMall Cabagan,
fiesta outlet store,Fiesta Outlet Store (NEW),robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
fig & vine,FIG & VINE,robinsons,opus,Opus Mall,metro-manila
fighting korean restaurant,Fighting Korean Restaurant,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
fila italia,FILA ITALIA,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
fila satellite,Fila Satellite,filinvest,festival-mall,Festival Mall,metro-manila
fila storage room yash gadgets 2,FILA STORAGE ROOM YASH GADGETS 2,xentro,xentro-mall-calapan,XentroMall Calapan,
fonebook cp & acc,FONEBOOK CP & ACC.,xentro,mall-of-the-valley,Mall Of The Valley,
food channel,FOOD CHANNEL,sm,sm-center-pasig,SM Center Pasig,metro-manila
gallery nine,GALLERY NINE,sm,sm-megamall,SM Megamall,metro-manila
fundador,Fundador,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
funhouse time concept,FUNHOUSE TIME CONCEPT,xentro,tanay-town-center,Tanay Town Center,
funtasia kids club,Funtasia Kids Club,megaworld,newport-city,Newport City,
funtopia park,FUNTOPIA PARK,robinsons,opus,Opus Mall,metro-manila
funtours tecketing services,FUNTOURS TECKETING SERVICES,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
furry trail crawlers,FURRY TRAIL CRAWLERS,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
fusion,FUSION,starmall,alabang,Starmall Alabang,metro-manila
fusion outlet store,FUSION OUTLET STORE,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
fuzione cafe and restaurant sandugo,FUZIONE CAFE AND RESTAURANT SANDUGO,xentro,montalban-town-center,Montalban Town Center,
g force oakley,G-FORCE OAKLEY,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
g forces enterprise,G Forces Enterprise,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
g s p money changer,G.S.P. MONEY CHANGER,ayala,ayala-the-district-imus,The District Imus,south-luzon
g style,G-STYLE,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
g3r repair shop,G3R REPAIR SHOP,sm,sm-city-san-pablo,SM City San Pablo,south-luzon
gab pigmentation,GAB PIGMENTATION,fishermall,malabon,Fisher Mall Malabon,metro-manila
gabriel archangel toddler playschool,GABRIEL ARCHANGEL TODDLER PLAYSCHOOL,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
funhan mart,Funhan Mart,megaworld,mckinley-west,McKinley West,
fun playville co,FUN PLAYVILLE CO.,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
fruiteria,Fruiteria,ortigas,estancia,Estancia,metro-manila
fun playville,Fun Playville,gmall,gmall-of-toril,GMall of Toril,mindanao
fruity blends,FRUITY BLENDS,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
fruity blendz,FRUITY BLENDZ (0967-316-0637),robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
frutas,FRUTAS,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
frutesca,FRUTESCA,ayala,ayala-market-market,Market! Market!,metro-manila
frying chicken x bokki bokki,FRYING CHICKEN X BOKKI BOKKI,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
ftv cosmetics,FTV Cosmetics,megaworld,newport-city,Newport City,
fubu,FUBU,starmall,alabang,Starmall Alabang,metro-manila
fuchs,FUCHS,xentro,balagtas-town-center,Balagtas Town Center,
fuentes optical,Fuentes Optical,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
fuji film,Fuji Film,gmall,gmall-of-davao,GMall of Davao,mindanao
fuji shin,FUJI-SHIN,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
fulloracharm,FulloraCharm,megaworld,eastwood-city-walk,Eastwood City Walk,
fun box mobile,FUN BOX MOBILE,starmall,alabang,Starmall Alabang,metro-manila
fun dkit stick and print works,FUN-DKIT STICK AND PRINT WORKS,sm,sm-city-legazpi,SM City Legazpi,south-luzon
fun house mini gem exhibit,FUN HOUSE MINI GEM EXHIBIT (1),xentro,montalban-town-center,Montalban Town Center,
gabuat,GABUAT,xentro,xentro-mall-santiago,XentroMall Santiago,
gabuat cellphone shop,GABUAT CELLPHONE SHOP,xentro,northstar-mall,Northstar Mall,
gaddis restaurant,GADDI'S RESTAURANT,xentro,northstar-mall,Northstar Mall,
gadget care,Gadget Care,gmall,gmall-of-davao,GMall of Davao,mindanao
gadze tech,Gadze Tech,robinsons,robinsons-valencia,Robinsons Place Valencia,mindanao
gaea crystal and gemstone jewelry,GAEA - CRYSTAL AND GEMSTONE JEWELRY,ayala,ayala-glorietta,Glorietta,metro-manila
gaille and george,GAILLE AND GEORGE,ayala,ayala-feliz,Ayala Malls Feliz,metro-manila
galeria anna,Galeria Anna,filinvest,festival-mall,Festival Mall,metro-manila
galeria lienzo,GALERIA LIENZO,ayala,ayala-serendra,Shops at Serendra,metro-manila
galerie francesca,GALERIE FRANCESCA,sm,sm-megamall,SM Megamall,metro-manila
galerie raphael,GALERIE RAPHAEL,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
galerie y,GALERIE Y,sm,sm-megamall,SM Megamall,metro-manila
galetote,Galetote,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
galetote t shirt printing shoppe,GALETOTE T-SHIRT PRINTING SHOPPE,sm,sm-city-puerto-princesa,SM City Puerto Princesa,south-luzon
galleon,GALLEON,sm,sm-city-bacolod,SM City Bacolod,visayas
galleria nicolas,GALLERIA NICOLAS,ayala,ayala-greenbelt,Greenbelt,metro-manila
gallery by gch,THE GALLERY BY GCH,sm,sm-lanang,SM Lanang,mindanao
gallery frames,GALLERY FRAMES,sm,sm-megamall,SM Megamall,metro-manila
gallery genesis,Gallery Genesis,ortigas,estancia,Estancia,metro-manila
gadgetway,GADGETWAY,waltermart,sucat,WalterMart Sucat,metro-manila
gadgets station,GADGETS STATION,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
gadgets lab,GADGETS LAB,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
gadget planet,Gadget Planet,waltermart,trece-martires,WalterMart Trece Martires,south-luzon
gadget central,GADGET CENTRAL,araneta,farmers-plaza,Farmers Plaza,metro-manila
gadget core,GADGET CORE,araneta,farmers-plaza,Farmers Plaza,metro-manila
gadget corner,GADGET CORNER,sm,sm-city-pampanga,SM City Pampanga,north-luzon
gadget express,GADGET EXPRESS,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
gadget get,Gadget Get,ortigas,greenhills,Greenhills,metro-manila
gadget hub,Gadget Hub,waltermart,san-fernando,WalterMart San Fernando,north-luzon
gadget protector,GADGET PROTECTOR,sm,sm-city-san-jose-del-monte,SM City San Jose Del Monte,north-luzon
gadgetologie,Gadgetologie,ortigas,greenhills,Greenhills,metro-manila
gadget protekt,GADGET PROTEKT,sm,sm-city-cebu,SM City Cebu,visayas
gadget world,GADGET WORLD,sm,sm-city-sucat,SM City Sucat,metro-manila
gadget zone,Gadget Zone,robinsons,robinsons-pavia,Robinsons Place Pavia,visayas
gadgetbot,GADGETBOT,sm,sm-city-fairview,SM City Fairview,metro-manila
gadgetcore cellphone & accessories shop,GADGETCORE CELLPHONE & ACCESSORIES SHOP,araneta,ali-mall,Ali Mall,metro-manila
gadgetmate,Gadgetmate,robinsons,galleria-south,Robinsons Galleria South,south-luzon
fruits to go,Fruits To Go,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
fruitas ice candy,FRUITAS ICE CANDY,sm,sm-megamall,SM Megamall,metro-manila
food wanderer,FOOD WANDERER,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
